"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","CHARTING_TYPE_DESC"
"2026/09/03","ADCOK","K6","MD","US","IAP"
"2026/09/03","ADCOM","K7","SC","US","CONTROLLER LOW"
"2026/09/03","ADCOM","K7","SC","US","ENROUTE LOW"
"2026/09/03","ADCOM","K7","SC","US","IAP"
"2026/09/03","ADDAM","K6","MD","US","MILITARY IAP"
"2026/09/03","ADDAR","PA","AK","US","SPECIAL IAP"
"2026/09/03","ADDAX","K7","FL","US","CONTROLLER LOW"
"2026/09/03","ADDAX","K7","FL","US","ENROUTE LOW"
"2026/09/03","ADDAY","K1","OR","US","IAP"
"2026/09/03","ADDDA","K6","MA","US","STAR"
"2026/09/03","ADDDY","K5","MI","US","IAP"
"2026/09/03","ADDED","K4","TX","US","SPECIAL IAP"
"2026/09/03","ADDEK","K6","VA","US","SID"
"2026/09/03","ADDEY","K3","NE","US","IAP"
"2026/09/03","ADDIE","K4","AR","US","CONTROLLER HIGH"
"2026/09/03","ADDIE","K4","AR","US","CONTROLLER LOW"
"2026/09/03","ADDIE","K4","AR","US","ENROUTE HIGH"
"2026/09/03","ADDIE","K4","AR","US","ENROUTE LOW"
"2026/09/03","ADDIL","K4","TX","US","IAP"
"2026/09/03","ADDIV","K3","MO","US","IAP"
"2026/09/03","ADDMM","K2","CA","US","STAR"
"2026/09/03","ADDMO","K4","OK","US","IAP"
"2026/09/03","ADDPO","P","OP","US","ENROUTE LOW"
"2026/09/03","ADDPO","P","OP","US","NORTH PACIFIC ROUTE"
"2026/09/03","ADDUG","K2","NV","US","IAP"
"2026/09/03","ADDUM","K1","OR","US","IAP"
"2026/09/03","ADDVL","K4","TX","US","AREA"
"2026/09/03","ADDVL","K4","TX","US","ENROUTE LOW"
"2026/09/03","ADDVL","K4","TX","US","STAR"
"2026/09/03","ADDYY","K4","TX","US","STAR"
"2026/09/03","ADECE","PA","AK","US","SPECIAL IAP"
"2026/09/03","ADECI","K5","IN","US","IAP"
"2026/09/03","ADECY","TJ","PR","US","SID"
"2026/09/03","ADEDE","PG","GU","US","IAP"
"2026/09/03","ADEDY","K3","SD","US","CONTROLLER LOW"
"2026/09/03","ADEDY","K3","SD","US","ENROUTE LOW"
"2026/09/03","ADEDY","K3","SD","US","IAP"
"2026/09/03","ADEEL","K7","NC","US","NOT REQUIRED"
"2026/09/03","ADEEM","K2","CA","US","IAP"
"2026/09/03","ADEER","K3","KS","US","CONTROLLER LOW"
"2026/09/03","ADEER","K3","KS","US","ENROUTE LOW"
"2026/09/03","ADEER","K3","KS","US","IAP"
"2026/09/03","ADEGE","K7","NC","US","MILITARY IAP"
"2026/09/03","ADEIN","K7","TN","US","CONTROLLER"
"2026/09/03","ADEIN","K7","TN","US","ENROUTE HIGH"
"2026/09/03","ADEIN","K7","TN","US","STAR"
"2026/09/03","ADEKE","K3","KS","US","IAP"
"2026/09/03","ADELA","K3","KS","US","IAP"
"2026/09/03","ADELE","K5","WI","US","IAP"
"2026/09/03","ADELL","K5","IL","US","CONTROLLER HIGH"
"2026/09/03","ADELL","K5","IL","US","CONTROLLER LOW"
"2026/09/03","ADELL","K5","IL","US","ENROUTE HIGH"
"2026/09/03","ADELL","K5","IL","US","ENROUTE LOW"
"2026/09/03","ADELL","K5","IL","US","SID"
"2026/09/03","ADELY","K3","IA","US","IAP"
"2026/09/03","ADEME","K3","MN","US","SPECIAL IAP"
"2026/09/03","ADEMR","K","OA","US","CONTROLLER"
"2026/09/03","ADEMR","K","OA","US","STAR"
"2026/09/03","ADEMS","K4","TX","US","AREA"
"2026/09/03","ADEMS","K4","TX","US","CONTROLLER"
"2026/09/03","ADEMS","K4","TX","US","ENROUTE LOW"
"2026/09/03","ADEMS","K4","TX","US","STAR"
"2026/09/03","ADENE","K5","WI","US","SPECIAL DP"
"2026/09/03","ADENE","K5","WI","US","SPECIAL IAP"
"2026/09/03","ADENO","K5","MI","US","CONTROLLER LOW"
"2026/09/03","ADENO","K5","MI","US","ENROUTE LOW"
"2026/09/03","ADENO","K5","MI","US","IAP"
"2026/09/03","ADEOS","K4","OK","US","CONTROLLER LOW"
"2026/09/03","ADEOS","K4","OK","US","ENROUTE LOW"
"2026/09/03","ADEPT","K7","SC","US","CONTROLLER"
"2026/09/03","ADEPT","K7","SC","US","ENROUTE HIGH"
"2026/09/03","ADEPT","K7","SC","US","ENROUTE LOW"
"2026/09/03","ADERR","K7","FL","US","IAP"
"2026/09/03","ADERY","K7","SC","US","IAP"
"2026/09/03","ADERY","K7","SC","US","STAR"
"2026/09/03","ADESE","K3","SD","US","IAP"
"2026/09/03","ADETE","K7","GA","US","IAP"
"2026/09/03","ADEVE","K5","OH","US","SPECIAL IAP"
"2026/09/03","ADEWU","K2","CO","US","IAP"
"2026/09/03","ADEXE","K1","ID","US","CONTROLLER LOW"
"2026/09/03","ADEXE","K1","ID","US","ENROUTE LOW"
"2026/09/03","ADEXE","K1","ID","US","IAP"
"2026/09/03","ADEXE","K1","ID","US","SID"
"2026/09/03","ADEYO","K5","WI","US","SPECIAL DP"
"2026/09/03","ADEYO","K5","WI","US","SPECIAL IAP"
"2026/09/03","ADEYU","K7","TN","US","SPECIAL DP"
"2026/09/03","ADEYU","K7","TN","US","SPECIAL IAP"
"2026/09/03","ADFIN","K6","VT","US","SPECIAL DP"
"2026/09/03","ADFIN","K6","VT","US","SPECIAL IAP"
"2026/09/03","ADGAY","K7","FL","US","IAP"
"2026/09/03","ADGEW","K3","IA","US","IAP"
"2026/09/03","ADHER","K6","MA","US","IAP"
"2026/09/03","ADIAN","K7","TN","US","SPECIAL IAP"
"2026/09/03","ADIBE","K2","UT","US","CONTROLLER LOW"
"2026/09/03","ADIBE","K2","UT","US","ENROUTE LOW"
"2026/09/03","ADIBE","K2","UT","US","IAP"
"2026/09/03","ADIBE","K2","UT","US","SID"
"2026/09/03","ADICA","K3","KS","US","IAP"
"2026/09/03","ADICE","K6","NH","US","IAP"
"2026/09/03","ADIER","K3","MN","US","IAP"
"2026/09/03","ADIKE","K5","IL","US","IAP"
"2026/09/03","ADILE","K6","ME","US","CONTROLLER LOW"
"2026/09/03","ADILE","K6","ME","US","SPECIAL DP"
"2026/09/03","ADILE","K6","ME","US","SPECIAL ENROUTE"
"2026/09/03","ADIME","K5","MI","US","CONTROLLER HIGH"
"2026/09/03","ADIME","K5","MI","US","CONTROLLER LOW"
"2026/09/03","ADIME","K5","MI","US","ENROUTE HIGH"
"2026/09/03","ADIME","K5","MI","US","ENROUTE LOW"
"2026/09/03","ADING","K2","UT","US","NOT REQUIRED"
"2026/09/03","ADIOS","K6","VA","US","IAP"
"2026/09/03","ADIPY","K4","TX","US","IAP"
"2026/09/03","ADIRE","K2","CA","US","IAP"
"2026/09/03","ADISN","P","OP","US","ENROUTE HIGH"
"2026/09/03","ADISN","P","OP","US","ENROUTE LOW"
"2026/09/03","ADITE","PA","AK","US","SPECIAL IAP"
"2026/09/03","ADITS","K3","KS","US","MILITARY IAP"
"2026/09/03","ADIUM","K6","NJ","US","IAP"
"2026/09/03","ADIVE","K7","MS","US","IAP"
"2026/09/03","ADIXE","K4","OK","US","IAP"
"2026/09/03","ADIYI","K5","MI","US","IAP"
"2026/09/03","ADJAX","K6","NY","US","IAP"
"2026/09/03","ADKAW","K7","NC","US","IAP"
"2026/09/03","ADKUH","PA","AK","US","IAP"
"2026/09/03","ADLEC","P","QM","US","IAP"
"2026/09/03","ADLER","K5","IL","US","IAP"
"2026/09/03","ADLEY","K5","MI","US","IAP"
"2026/09/03","ADLIW","K4","TX","US","IAP"
"2026/09/03","ADLMN","K5","IL","US","IAP"
"2026/09/03","ADLOW","K1","OR","US","CONTROLLER LOW"
"2026/09/03","ADLOW","K1","OR","US","ENROUTE LOW"
"2026/09/03","ADLOW","K1","OR","US","IAP"
"2026/09/03","ADLYN","K7","GA","US","CONTROLLER HIGH"
"2026/09/03","ADLYN","K7","GA","US","CONTROLLER LOW"
"2026/09/03","ADLYN","K7","GA","US","ENROUTE HIGH"
"2026/09/03","ADLYN","K7","GA","US","ENROUTE LOW"
"2026/09/03","ADLYN","K7","GA","US","STAR"
"2026/09/03","ADMCK","K5","MI","US","IAP"
"2026/09/03","ADMEW","PA","AK","US","IAP"
"2026/09/03","ADMEY","K4","TX","US","IAP"
"2026/09/03","ADMIF","K2","CA","US","SPECIAL IAP"
"2026/09/03","ADMRL","PA","AK","US","SPECIAL DP"
"2026/09/03","ADMRL","PA","AK","US","SPECIAL IAP"
"2026/09/03","ADNIL","K7","FL","US","MILITARY IAP"
"2026/09/03","ADNOY","K7","TN","US","IAP"
"2026/09/03","ADNUC","K2","CO","US","IAP"
"2026/09/03","ADNUC","K2","CO","US","SPECIAL IAP"
"2026/09/03","ADOBE","K4","OK","US","CONTROLLER"
"2026/09/03","ADOBE","K4","OK","US","ENROUTE LOW"
"2026/09/03","ADOBE","K4","OK","US","IAP"
"2026/09/03","ADOCU","K2","CA","US","CONTROLLER LOW"
"2026/09/03","ADOCU","K2","CA","US","SPECIAL DP"
"2026/09/03","ADODD","K4","TX","US","IAP"
"2026/09/03","ADOFO","K7","TN","US","IAP"
"2026/09/03","ADOGE","K1","WY","US","IAP"
"2026/09/03","ADOJA","K1","WA","US","ENROUTE LOW"
"2026/09/03","ADOKE","K4","AR","US","IAP"
"2026/09/03","ADOKY","K7","AL","US","IAP"
"2026/09/03","ADOLE","K6","NY","US","IAP"
"2026/09/03","ADOMS","K7","SC","US","ENROUTE LOW"
"2026/09/03","ADOMY","K3","MN","US","IAP"
"2026/09/03","ADONE","K7","FL","US","SPECIAL IAP"
"2026/09/03","ADONY","K7","AL","US","IAP"
"2026/09/03","ADOOR","K7","FL","US","ENROUTE HIGH"
"2026/09/03","ADOOR","K7","FL","US","ENROUTE LOW"
"2026/09/03","ADOPE","P","OP","US","ENROUTE HIGH"
"2026/09/03","ADOPE","P","OP","US","ENROUTE LOW"
"2026/09/03","ADOPT","K4","TX","US","MILITARY IAP"
"2026/09/03","ADOPT","K4","TX","US","SPECIAL IAP"
"2026/09/03","ADORE","K2","CA","US","SID"
"2026/09/03","ADORY","K4","TX","US","IAP"
"2026/09/03","ADOSE","K5","IL","US","IAP"
"2026/09/03","ADOTE","K7","FL","US","IAP"
"2026/09/03","ADOVE","K2","CA","US","IAP"
"2026/09/03","ADOVE","K2","CA","US","SPECIAL IAP"
"2026/09/03","ADOWA","P","OP","US","ENROUTE HIGH"
"2026/09/03","ADOWA","P","OP","US","ENROUTE LOW"
"2026/09/03","ADOWN","K7","NC","US","CONTROLLER"
"2026/09/03","ADOWN","K7","NC","US","ENROUTE LOW"
"2026/09/03","ADOWN","K7","NC","US","STAR"
"2026/09/03","ADOWS","K4","OK","US","MILITARY IAP"
"2026/09/03","ADOYI","K2","NV","US","IAP"
"2026/09/03","ADOYU","K6","DE","US","MILITARY IAP"
"2026/09/03","ADOZE","PA","AK","US","SPECIAL IAP"
"2026/09/03","ADOZO","K2","NM","US","ENROUTE LOW"
"2026/09/03","ADOZO","K2","NM","US","IAP"
"2026/09/03","ADRAN","K6","PA","US","IAP"
"2026/09/03","ADRAY","K4","AR","US","IAP"
"2026/09/03","ADREW","PA","AK","US","CONTROLLER"
"2026/09/03","ADREW","PA","AK","US","ENROUTE HIGH"
"2026/09/03","ADRIE","K5","MI","US","CONTROLLER LOW"
"2026/09/03","ADRIE","K5","MI","US","ENROUTE LOW"
"2026/09/03","ADRIE","K5","MI","US","IAP"
"2026/09/03","ADRIW","K3","MO","US","CONTROLLER LOW"
"2026/09/03","ADRIW","K3","MO","US","ENROUTE LOW"
"2026/09/03","ADROW","K6","WV","US","IAP"
"2026/09/03","ADRRI","K6","VA","US","CONTROLLER LOW"
"2026/09/03","ADRRI","K6","VA","US","IAP"
"2026/09/03","ADRUM","K3","NE","US","CONTROLLER"
"2026/09/03","ADRUM","K3","NE","US","ENROUTE LOW"
"2026/09/03","ADRUM","K3","NE","US","IAP"
"2026/09/03","ADRYN","K2","CA","US","IAP"
"2026/09/03","ADTIL","P","OP","US","ENROUTE HIGH"
"2026/09/03","ADTIL","P","OP","US","ENROUTE LOW"
"2026/09/03","ADTIN","PG","GU","US","MILITARY IAP"
"2026/09/03","ADTOP","K7","AL","US","IAP"
"2026/09/03","ADTOQ","PA","AK","US","SPECIAL IAP"
"2026/09/03","ADUBE","K7","FL","US","CONTROLLER LOW"
"2026/09/03","ADUBE","K7","FL","US","ENROUTE LOW"
"2026/09/03","ADUBE","K7","FL","US","STAR"
"2026/09/03","ADUBY","K7","FL","US","IAP"
"2026/09/03","ADUCA","K4","AR","US","IAP"
"2026/09/03","ADUCI","K","OA","US","CONTROLLER HIGH"
"2026/09/03","ADUCI","K","OA","US","CONTROLLER LOW"
"2026/09/03","ADUCI","K","OA","US","ENROUTE HIGH"
"2026/09/03","ADUCI","K","OA","US","ENROUTE LOW"
"2026/09/03","ADUCI","K","OA","US","WESTERN ATLANTIC ROUTE"
"2026/09/03","ADUDE","K2","CA","US","MILITARY SID"
"2026/09/03","ADUFO","P","OP","US","CONTROLLER HIGH"
"2026/09/03","ADUFO","P","OP","US","CONTROLLER LOW"
"2026/09/03","ADUFO","P","OP","US","ENROUTE HIGH"
"2026/09/03","ADUFO","P","OP","US","ENROUTE LOW"
"2026/09/03","ADUFO","P","OP","US","IAP"
"2026/09/03","ADUGE","K2","CA","US","SPECIAL IAP"
"2026/09/03","ADUKE","K4","TX","US","ENROUTE HIGH"
"2026/09/03","ADUME","K6","MD","US","SPECIAL DP"
"2026/09/03","ADUME","K6","MD","US","SPECIAL IAP"
"2026/09/03","ADUMM","P","OP","US","ENROUTE HIGH"
"2026/09/03","ADUMM","P","OP","US","ENROUTE LOW"
"2026/09/03","ADUMS","K5","IN","US","IAP"
"2026/09/03","ADUMY","K2","NM","US","IAP"
"2026/09/03","ADUNC","K7","GA","US","MILITARY IAP"
"2026/09/03","ADUNE","K2","CA","US","IAP"
"2026/09/03","ADUPE","K6","MD","US","SPECIAL IAP"
"2026/09/03","ADUPY","K5","KY","US","IAP"
"2026/09/03","ADUTE","K3","ND","US","IAP"
"2026/09/03","ADUVE","K1","WA","US","SPECIAL DP"
"2026/09/03","ADUVE","K1","WA","US","SPECIAL IAP"
"2026/09/03","ADUWU","K3","NE","US","IAP"
"2026/09/03","ADUXE","K2","CA","US","IAP"
"2026/09/03","ADUYA","K7","FL","US","IAP"
"2026/09/03","ADVAY","K5","IN","US","CONTROLLER LOW"
"2026/09/03","ADVAY","K5","IN","US","ENROUTE LOW"
"2026/09/03","ADVIK","CY","","CA","ENROUTE HIGH"
"2026/09/03","ADVLL","TJ","PR","US","MILITARY IAP"
"2026/09/03","ADWAT","K2","NV","US","ENROUTE HIGH"
"2026/09/03","ADWAT","K2","NV","US","STAR"
"2026/09/03","ADWEL","K7","AL","US","IAP"
"2026/09/03","ADWOT","K2","AZ","US","IAP"
"2026/09/03","ADWOW","K4","OK","US","IAP"
"2026/09/03","ADWOW","K4","OK","US","STAR"
"2026/09/03","ADXAB","K1","OR","US","IAP"
"2026/09/03","ADXAC","K1","WA","US","IAP"
"2026/09/03","ADYAN","K2","AZ","US","SID"
"2026/09/03","ADYMS","K1","WA","US","CONTROLLER"
"2026/09/03","ADYMS","K1","WA","US","ENROUTE LOW"
"2026/09/03","ADYMS","K1","WA","US","STAR"
"2026/09/03","ADYOS","K2","NM","US","SID"
"2026/09/03","ADYTA","K4","TX","US","IAP"
"2026/09/03","ADZAB","K5","KY","US","IAP"
"2026/09/03","ADZES","K7","GA","US","MILITARY IAP"
"2026/09/03","ADZIN","K7","AL","US","CONTROLLER LOW"
"2026/09/03","ADZIN","K7","AL","US","ENROUTE LOW"
"2026/09/03","ADZIN","K7","AL","US","IAP"
"2026/09/03","ADZUY","K7","AL","US","IAP"
"2026/09/03","AECIA","K2","CA","US","MILITARY IAP"
"2026/09/03","AEDES","K1","ID","US","IAP"
"2026/09/03","AEGIS","K2","CA","US","IAP"
"2026/09/03","AEJAY","K2","AZ","US","IAP"
"2026/09/03","AEJAY","K2","AZ","US","SPECIAL IAP"
"2026/09/03","AEJAY","K2","AZ","US","STAR"
"2026/09/03","AEONS","K2","CO","US","IAP"
"2026/09/03","AERIC","CY","","CA","IAP"
"2026/09/03","AERIE","PA","AK","US","SPECIAL IAP"
"2026/09/03","AEROS","K5","OH","US","CONTROLLER"
"2026/09/03","AEROS","K5","OH","US","ENROUTE HIGH"
"2026/09/03","AEROS","K5","OH","US","ENROUTE LOW"
"2026/09/03","AEROZ","K4","TX","US","SID"
"2026/09/03","AERRO","K2","CA","US","CONTROLLER"
"2026/09/03","AERRO","K2","CA","US","ENROUTE HIGH"
"2026/09/03","AERRO","K2","CA","US","SID"
"2026/09/03","AEVON","K6","NY","US","CONTROLLER"
"2026/09/03","AFAGA","K5","OH","US","IAP"
"2026/09/03","AFAGU","K5","IN","US","IAP"
"2026/09/03","AFAJE","K3","MO","US","IAP"
"2026/09/03","AFARR","K7","FL","US","IAP"
"2026/09/03","AFAVO","K4","OK","US","MILITARY IAP"
"2026/09/03","AFAYA","K5","IN","US","SPECIAL DP"
"2026/09/03","AFAYA","K5","IN","US","SPECIAL IAP"
"2026/09/03","AFBUL","K4","TX","US","IAP"
"2026/09/03","AFDUB","PA","AK","US","IAP"
"2026/09/03","AFDUC","K2","CO","US","CONTROLLER LOW"
"2026/09/03","AFDUC","K2","CO","US","ENROUTE LOW"
"2026/09/03","AFDUC","K2","CO","US","IAP"
"2026/09/03","AFEBE","K5","IL","US","IAP"
"2026/09/03","AFEBE","K5","IL","US","MILITARY IAP"
"2026/09/03","AFECY","K5","IN","US","SPECIAL IAP"
"2026/09/03","AFELO","K3","NE","US","IAP"
"2026/09/03","AFENY","K7","AL","US","IAP"
"2026/09/03","AFERO","K5","WI","US","IAP"
"2026/09/03","AFFAC","K3","ND","US","IAP"
"2026/09/03","AFFIC","K3","IA","US","IAP"
"2026/09/03","AFFTR","K5","MI","US","IAP"
"2026/09/03","AFGUZ","K5","IL","US","IAP"
"2026/09/03","AFHAS","K6","MA","US","IAP"
"2026/09/03","AFIFA","K7","GA","US","IAP"
"2026/09/03","AFISK","K6","NJ","US","IAP"
"2026/09/03","AFITY","K4","TX","US","IAP"
"2026/09/03","AFJEF","K5","MI","US","IAP"
"2026/09/03","AFJEJ","K4","LA","US","IAP"
"2026/09/03","AFJIM","K3","MN","US","IAP"
"2026/09/03","AFKEZ","K6","NY","US","SPECIAL IAP"
"2026/09/03","AFLAK","K5","OH","US","SPECIAL DP"
"2026/09/03","AFLAK","K5","OH","US","SPECIAL IAP"
"2026/09/03","AFLAT","K6","VA","US","IAP"
"2026/09/03","AFLIH","K3","KS","US","IAP"
"2026/09/03","AFLUC","K7","AL","US","IAP"
"2026/09/03","AFMAG","K1","WY","US","CONTROLLER"
"2026/09/03","AFMAG","K1","WY","US","ENROUTE LOW"
"2026/09/03","AFMUG","K6","VA","US","MILITARY IAP"
"2026/09/03","AFNAJ","K6","PA","US","IAP"
"2026/09/03","AFOGO","K2","CO","US","IAP"
"2026/09/03","AFONE","P","OP","US","ENROUTE HIGH"
"2026/09/03","AFONE","P","OP","US","ENROUTE LOW"
"2026/09/03","AFOOT","K5","IL","US","CONTROLLER LOW"
"2026/09/03","AFOOT","K5","IL","US","ENROUTE LOW"
"2026/09/03","AFOPY","K6","NJ","US","IAP"
"2026/09/03","AFORD","K4","OK","US","MILITARY IAP"
"2026/09/03","AFOXY","K2","CA","US","CONTROLLER LOW"
"2026/09/03","AFOXY","K2","CA","US","ENROUTE LOW"
"2026/09/03","AFOXY","K2","CA","US","IAP"
"2026/09/03","AFOYU","K2","","FM","CONTROLLER LOW"
"2026/09/03","AFOYU","K2","","FM","ENROUTE HIGH"
"2026/09/03","AFOYU","K2","","FM","ENROUTE LOW"
"2026/09/03","AFOYU","K2","","FM","IAP"
"2026/09/03","AFPAD","K7","AL","US","IAP"
"2026/09/03","AFPAM","K4","AR","US","IAP"
"2026/09/03","AFPIV","PA","AK","US","IAP"
"2026/09/03","AFRED","K6","VT","US","IAP"
"2026/09/03","AFRIT","K4","TX","US","CONTROLLER LOW"
"2026/09/03","AFRIT","K4","TX","US","ENROUTE LOW"
"2026/09/03","AFRIT","K4","TX","US","IAP"
"2026/09/03","AFRIT","K4","TX","US","MILITARY IAP"
"2026/09/03","AFRUH","K4","TX","US","CONTROLLER"
"2026/09/03","AFRUH","K4","TX","US","ENROUTE LOW"
"2026/09/03","AFRUH","K4","TX","US","IAP"
"2026/09/03","AFRUW","K7","NC","US","SPECIAL DP"
"2026/09/03","AFRUW","K7","NC","US","SPECIAL IAP"
"2026/09/03","AFSIC","K3","NE","US","IAP"
"2026/09/03","AFSUJ","K4","OK","US","IAP"
"2026/09/03","AFTEL","K1","WY","US","IAP"
"2026/09/03","AFTEN","K7","TN","US","CONTROLLER LOW"
"2026/09/03","AFTEN","K7","TN","US","ENROUTE LOW"
"2026/09/03","AFTEN","K7","TN","US","IAP"
"2026/09/03","AFTIN","K2","CA","US","IAP"
"2026/09/03","AFTOR","K5","IL","US","IAP"
"2026/09/03","AFTYN","K3","MN","US","STAR"
"2026/09/03","AFUFI","K7","GA","US","IAP"
"2026/09/03","AFUGU","K3","NE","US","IAP"
"2026/09/03","AFUWA","K4","TX","US","SPECIAL DP"
"2026/09/03","AFUWA","K4","TX","US","SPECIAL IAP"
"2026/09/03","AFVEK","PA","AK","US","IAP"
"2026/09/03","AFWAF","PA","AK","US","CONTROLLER LOW"
"2026/09/03","AFWAF","PA","AK","US","ENROUTE LOW"
"2026/09/03","AFWAF","PA","AK","US","IAP"
"2026/09/03","AFWAV","K3","ND","US","IAP"
"2026/09/03","AFWOX","K1","WY","US","ENROUTE LOW"
"2026/09/03","AFXAD","K6","WV","US","IAP"
"2026/09/03","AFXEW","K7","FL","US","IAP"
"2026/09/03","AFXUR","K2","AZ","US","IAP"
"2026/09/03","AFYAB","K1","WY","US","CONTROLLER LOW"
"2026/09/03","AFYAB","K1","WY","US","ENROUTE LOW"
"2026/09/03","AFYAB","K1","WY","US","IAP"
"2026/09/03","AGABY","K2","NV","US","IAP"
"2026/09/03","AGACE","K5","WI","US","IAP"
"2026/09/03","AGACI","K5","IN","US","IAP"
"2026/09/03","AGACO","K6","MA","US","IAP"
"2026/09/03","AGACO","K6","MA","US","MILITARY IAP"
"2026/09/03","AGADA","TI","VI","US","AREA"
"2026/09/03","AGAFI","PA","AK","US","IAP"
"2026/09/03","AGAIN","K4","TX","US","CONTROLLER"
"2026/09/03","AGAIN","K4","TX","US","STAR"
"2026/09/03","AGAKE","K5","IL","US","IAP"
"2026/09/03","AGALE","PA","AK","US","IAP"
"2026/09/03","AGAMA","K6","PA","US","SPECIAL IAP"
"2026/09/03","AGANE","K1","WA","US","IAP"
"2026/09/03","AGANE","K1","WA","US","SPECIAL IAP"
"2026/09/03","AGAPE","K2","CA","US","IAP"
"2026/09/03","AGARD","K6","MD","US","CONTROLLER HIGH"
"2026/09/03","AGARD","K6","MD","US","CONTROLLER LOW"
"2026/09/03","AGARD","K6","MD","US","ENROUTE HIGH"
"2026/09/03","AGARD","K6","MD","US","ENROUTE LOW"
"2026/09/03","AGARD","K6","MD","US","IAP"
"2026/09/03","AGARD","K6","MD","US","SID"
"2026/09/03","AGARE","K7","FL","US","IAP"
"2026/09/03","AGARS","K1","WY","US","IAP"
"2026/09/03","AGASY","K7","NC","US","SPECIAL DP"
"2026/09/03","AGASY","K7","NC","US","SPECIAL IAP"
"2026/09/03","AGATT","K3","NE","US","MILITARY IAP"
"2026/09/03","AGAWA","K6","CT","US","MILITARY IAP"
"2026/09/03","AGAXE","K4","TX","US","IAP"
"2026/09/03","AGAZY","K4","TX","US","CONTROLLER LOW"
"2026/09/03","AGAZY","K4","TX","US","ENROUTE LOW"
"2026/09/03","AGAZY","K4","TX","US","IAP"
"2026/09/03","AGAZY","K4","TX","US","SPECIAL IAP"
"2026/09/03","AGBAH","K3","SD","US","MILITARY IAP"
"2026/09/03","AGBOW","K7","MS","US","MILITARY IAP"
"2026/09/03","AGCOV","K5","IL","US","IAP"
"2026/09/03","AGDOX","CY","","CA","ENROUTE HIGH"
"2026/09/03","AGECU","K3","ND","US","MILITARY IAP"
"2026/09/03","AGEDE","K2","UT","US","SPECIAL DP"
"2026/09/03","AGEDE","K2","UT","US","SPECIAL IAP"
"2026/09/03","AGEGE","K4","AR","US","IAP"
"2026/09/03","AGEHO","K7","GA","US","IAP"
"2026/09/03","AGEKE","K2","CA","US","MILITARY IAP"
"2026/09/03","AGEKY","K3","NE","US","IAP"
"2026/09/03","AGELE","K3","ND","US","IAP"
"2026/09/03","AGEME","PA","AK","US","SID"
"2026/09/03","AGENE","K6","NJ","US","MILITARY IAP"
"2026/09/03","AGENS","K3","IA","US","CONTROLLER LOW"
"2026/09/03","AGENS","K3","IA","US","ENROUTE LOW"
"2026/09/03","AGENS","K3","IA","US","IAP"
"2026/09/03","AGENT","K3","MO","US","ENROUTE HIGH"
"2026/09/03","AGEPE","PA","AK","US","IAP"
"2026/09/03","AGERE","K2","AZ","US","IAP"
"2026/09/03","AGERS","K7","FL","US","CONTROLLER HIGH"
"2026/09/03","AGERS","K7","FL","US","CONTROLLER LOW"
"2026/09/03","AGERS","K7","FL","US","ENROUTE HIGH"
"2026/09/03","AGERS","K7","FL","US","ENROUTE LOW"
"2026/09/03","AGERS","K7","FL","US","SID"
"2026/09/03","AGESE","PA","AK","US","SPECIAL IAP"
"2026/09/03","AGETE","K4","AR","US","IAP"
"2026/09/03","AGETY","K3","IA","US","CONTROLLER LOW"
"2026/09/03","AGETY","K3","IA","US","ENROUTE LOW"
"2026/09/03","AGEVE","K4","TX","US","IAP"
"2026/09/03","AGEXY","K3","KS","US","CONTROLLER LOW"
"2026/09/03","AGEXY","K3","KS","US","ENROUTE LOW"
"2026/09/03","AGEXY","K3","KS","US","IAP"
"2026/09/03","AGEYU","K5","MI","US","IAP"
"2026/09/03","AGFAR","K6","ME","US","CONTROLLER LOW"
"2026/09/03","AGFAR","K6","ME","US","ENROUTE LOW"
"2026/09/03","AGFAR","K6","ME","US","SPECIAL DP"
"2026/09/03","AGFAR","K6","ME","US","SPECIAL ENROUTE"
"2026/09/03","AGFAR","K6","ME","US","SPECIAL IAP"
"2026/09/03","AGFEF","K4","AR","US","IAP"
"2026/09/03","AGFUB","K6","NY","US","IAP"
"2026/09/03","AGGID","K2","AZ","US","IAP"
"2026/09/03","AGGIE","K4","OK","US","IAP"
"2026/09/03","AGGIT","K2","NV","US","SPECIAL IAP"
"2026/09/03","AGGIY","K4","TX","US","CONTROLLER HIGH"
"2026/09/03","AGGIY","K4","TX","US","ENROUTE HIGH"
"2026/09/03","AGGLA","K2","AZ","US","STAR"
"2026/09/03","AGGOV","PA","AK","US","IAP"
"2026/09/03","AGHAN","K3","NE","US","IAP"
"2026/09/03","AGHOD","K5","WI","US","IAP"
"2026/09/03","AGIBE","K6","DE","US","MILITARY IAP"
"2026/09/03","AGICU","K1","WA","US","SPECIAL IAP"
"2026/09/03","AGIGE","PA","AK","US","IAP"
"2026/09/03","AGIGY","K7","TN","US","IAP"
"2026/09/03","AGILE","K5","IL","US","STAR"
"2026/09/03","AGIME","K2","CO","US","CONTROLLER"
"2026/09/03","AGIME","K2","CO","US","ENROUTE LOW"
"2026/09/03","AGIME","K2","CO","US","IAP"
"2026/09/03","AGINE","K3","ND","US","IAP"
"2026/09/03","AGING","K5","OH","US","STAR"
"2026/09/03","AGIPE","K3","MN","US","IAP"
"2026/09/03","AGIRE","P","OP","US","ENROUTE LOW"
"2026/09/03","AGIRE","P","OP","US","NORTH PACIFIC ROUTE"
